species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
houspa,state,MYS-1140,Kedah,AS,Asia,resident,4.841691607688036e-4,6.009917572497592e-8,7.399548119809769e-8,0.01191893712293418,8.300606685672982e-6,365,2023-12-27,1.373024487135777e-7,houspa,House Sparrow
houspa,state,MYS-1141,Perlis,AS,Asia,resident,0.017612677813921868,1.9272517294662066e-7,2.3728764561483523e-7,0.31921150472847487,1.9597131365725808e-5,365,2023-01-18,3.463364457917882e-7,houspa,House Sparrow
houspa,state,MYS-1143,Johor,AS,Asia,resident,3.497654405407054e-7,9.254998951894486e-11,1.1394966614304536e-10,0.0012527872932484325,1.8598492034265864e-6,365,2023-06-28,1.649432327934599e-9,houspa,House Sparrow
houspa,state,MYT-4602,Mayotte,AF,Africa,resident,0.35862276199318116,4.16085626333988e-6,1.2414924565202424e-4,0.1904761904761905,1.2398994689510575e-5,365,2023-03-29,5.856656042489526e-6,houspa,House Sparrow
houspa,state,NAM-3338,Karas,AF,Africa,resident,0.008380084364676898,1.6670302259402635e-5,4.973989292854879e-4,0.02094842573229284,2.338015521627764e-4,365,2023-10-25,3.5297069418287976e-5,houspa,House Sparrow
houspa,state,NAM-3339,Hardap,AF,Africa,resident,0.0030381425224284956,4.131967388201518e-6,1.2328727594454765e-4,0.012665111588697936,9.664039082163688e-5,365,2023-06-28,9.700025274109694e-6,houspa,House Sparrow
houspa,state,NAM-3340,Khomas,AF,Africa,resident,0.02125596909285498,9.563828824105134e-6,2.8536004584418643e-4,0.038146027701724226,9.629441948904186e-5,365,2023-06-28,1.3545214907050912e-5,houspa,House Sparrow
houspa,state,NAM-3347,Kunene,AF,Africa,resident,0.003175958492442651,4.578318201204665e-6,1.3660523581226683e-4,0.026668443376979267,2.156898645437538e-4,365,2023-04-12,2.3869242799155833e-5,houspa,House Sparrow
houspa,state,NAM-3348,Erongo,AF,Africa,resident,0.023664447387259775,1.892521424679235e-5,5.646797014459351e-4,0.12994518494286122,5.830496568305311e-4,365,2023-04-12,6.894120699857471e-5,houspa,House Sparrow
houspa,state,NAM-3349,Otjozondjupa,AF,Africa,resident,0.0010575276622813237,1.355083633224364e-6,4.043220919272283e-5,0.002254689653261474,1.6209217528528207e-5,365,2023-09-27,2.971609861509973e-6,houspa,House Sparrow
houspa,state,NAM-3350,Omusati,AF,Africa,resident,4.628687334011234e-4,1.5127724391976033e-7,4.513723745381249e-6,0.001014287468293937,1.8598492034265864e-6,0,2023-04-05,2.7410812562166425e-7,houspa,House Sparrow
houspa,state,NAM-3351,Oshana,AF,Africa,resident,0.009135744312131286,9.53205913198504e-7,2.8441211996987593e-5,0.010865343479973586,6.360440095562026e-6,365,2023-03-29,1.5960604757395184e-6,houspa,House Sparrow
houspa,state,NAM-3352,Ohangwena,AF,Africa,resident,9.56018794465622e-4,1.283027360331314e-7,3.828223539935082e-6,8.405192275144616e-4,6.328751674355264e-7,365,2023-03-29,3.257552611130053e-7,houspa,House Sparrow
houspa,state,NAM-3353,Omaheke,AF,Africa,resident,2.563076594386695e-4,2.626523324505815e-7,7.836869836092385e-6,0.00056803251929814105,3.2658316345894446e-6,0,2023-10-11,6.456959126207566e-7,houspa,House Sparrow
houspa,state,NAM-3355,Oshikoto,AF,Africa,resident,4.592782712142727e-4,2.170611642763614e-7,6.476546676868259e-6,0.0011083164064548958,2.9388059215709044e-6,365,2023-05-17,3.540904108402716e-7,houspa,House Sparrow
houspa,state,NAM-3356,Caprivi,AF,Africa,resident,5.966032048129666e-6,1.4663118499088212e-9,4.375097300541723e-8,4.629027711105776e-5,6.383097203764674e-8,0,2023-04-05,1.1229868307989329e-7,houspa,House Sparrow
houspa,state,NCL-1259,Sud,OC,Oceania,resident,0.5546481220502115,6.317877656106737e-5,0.004371372282997047,0.2652141630829849,1.6949281496368e-4,365,2023-11-29,1.0839162368145728e-4,houspa,House Sparrow
houspa,state,NCL-559,Nord,OC,Oceania,resident,0.13018500080575382,1.903371439849428e-5,0.0013169525605428094,0.10248495300847052,8.406662643681128e-5,365,2023-03-29,3.3403077194274056e-5,houspa,House Sparrow
houspa,state,NFK-001,Norfolk Island,OC,Oceania,resident,1.051932990923524,2.324735966255483e-6,1.608496859440276e-4,0.25,3.099748672377644e-6,365,2023-11-29,3.3907939873678093e-6,houspa,House Sparrow
houspa,state,NIC-24,Rivas,NA,North America,resident,0.02458793526901324,9.441164576263632e-7,1.945124613329055e-5,0.03180556515514386,6.851845145271322e-6,365,2023-01-25,1.5837030474160852e-6,houspa,House Sparrow
