species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
grefla3,state,BGR-2249,Veliko Tarnovo,EU,Europe,breeding,2.892053660974653e-4,9.91939758994432e-8,1.8114098213521684e-6,1.8164305444072956e-4,1.4146256008169634e-6,14,2023-03-08,1.8538291910366065e-5,grefla3,Greater Flamingo
grefla3,state,BGR-2249,Veliko Tarnovo,EU,Europe,nonbreeding,0.06898273035176875,2.740764451738926e-5,3.109400445851323e-4,0.015877917156636993,1.6273454102386575e-4,63,2023-02-08,2.4358414359811943e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2249,Veliko Tarnovo,EU,Europe,postbreeding_migration,0.10893274348066716,1.9103336478237434e-5,4.567495419091587e-4,0.014671876836760684,9.992367826211544e-5,63,2023-11-01,3.9771871261301344e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2250,Montana,EU,Europe,nonbreeding,0.15541931234905304,5.0038674349749426e-5,5.67689340228428e-4,0.017840091489385975,1.4816743700430695e-4,14,2023-12-13,3.331263027175138e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2250,Montana,EU,Europe,postbreeding_migration,0.380543469536475,5.407848753563151e-5,0.0012929848373439115,0.039601681237837305,2.1855756478121903e-4,35,2023-11-08,0.0010374856000326864,grefla3,Greater Flamingo
grefla3,state,BGR-2251,Vratsa,EU,Europe,breeding,0.0035753831064728116,1.1411209406422633e-6,2.083833882538852e-5,0.0030113801475287593,2.1823200378189103e-5,14,2023-03-08,2.4854148653087523e-5,grefla3,Greater Flamingo
grefla3,state,BGR-2251,Vratsa,EU,Europe,nonbreeding,0.4768755010101533,1.7630575332128423e-4,0.002000190814046556,0.04418653969810173,4.214114628003277e-4,56,2023-02-08,3.408208260604412e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2251,Vratsa,EU,Europe,postbreeding_migration,0.47505974346602825,7.75227470669824e-5,0.0018535232968712669,0.04037706507590391,2.558866494315864e-4,49,2023-11-01,8.210652998855309e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2253,Vidin,EU,Europe,nonbreeding,0.043652583641938573,1.1876658690593136e-5,1.347408304435788e-4,0.005599208381265487,3.929758230149141e-5,14,2023-12-06,6.223523676120735e-5,grefla3,Greater Flamingo
grefla3,state,BGR-2253,Vidin,EU,Europe,postbreeding_migration,0.05361239344798978,6.438266799229822e-6,1.5393517329222522e-4,0.012137993770189624,5.6608629387306714e-5,28,2023-11-29,1.3636221726389083e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2254,Burgas,EU,Europe,breeding,0.49996016761465367,2.96664644508333e-4,0.005417478690995393,0.052672902144683745,7.09678094548482e-4,133,2023-07-12,7.758830658238187e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2254,Burgas,EU,Europe,nonbreeding,0.7950801344087368,5.465044100859297e-4,0.00620009886403318,0.026345916211247697,4.671441918405481e-4,77,2023-12-06,0.0010759607454685208,grefla3,Greater Flamingo
grefla3,state,BGR-2254,Burgas,EU,Europe,postbreeding_migration,0.9938553935755904,3.015264524721481e-4,0.007209320172789747,0.03842112780806956,4.526935264825713e-4,126,2023-08-02,0.0020128230962615833,grefla3,Greater Flamingo
grefla3,state,BGR-2259,Dobrich,EU,Europe,breeding,0.05369424128607946,1.9134263120220937e-5,3.4941630100038506e-4,0.023762480410355117,1.9227356090634797e-4,77,2023-03-15,1.6867734224970449e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2259,Dobrich,EU,Europe,nonbreeding,0.04998518201842413,2.06337275312856e-5,2.3408987789756125e-4,0.007311532433955421,7.785736530675803e-5,56,2023-12-06,5.929898686609345e-5,grefla3,Greater Flamingo
grefla3,state,BGR-2259,Dobrich,EU,Europe,postbreeding_migration,0.08817233660225221,1.6065276854194456e-5,3.841113227606275e-4,0.01096729865093313,7.760460453986936e-5,98,2023-11-22,2.0622254522615255e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2260,Varna,EU,Europe,breeding,0.08111469538818736,2.416004837092582e-5,4.411936159087272e-4,0.03502853733158686,2.36899436067385e-4,126,2023-03-15,1.8791565856020664e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2260,Varna,EU,Europe,nonbreeding,0.023454054789473225,8.09223665241813e-6,9.180651857549772e-5,0.004373853062775414,3.892868265337901e-5,42,2023-12-06,2.321382920898245e-5,grefla3,Greater Flamingo
grefla3,state,BGR-2260,Varna,EU,Europe,postbreeding_migration,0.1684015852699609,2.56458008736384e-5,6.131760184547932e-4,0.021869265313877066,1.2934100756644895e-4,126,2023-11-22,2.3335143054084876e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2261,Silistra,EU,Europe,nonbreeding,0.2266760672897763,5.814402974950234e-5,6.59644691144428e-4,0.04351206813007197,2.8791484852731006e-4,49,2023-02-08,1.892300105124149e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2261,Silistra,EU,Europe,postbreeding_migration,0.25128390612878393,2.8450086016388623e-5,6.802248272214179e-4,0.040677586309168325,1.7885704060851277e-4,49,2023-11-08,2.78590261225213e-4,grefla3,Greater Flamingo
